distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
2,11,AOR,method,Unknown,11,CRP,method,Unknown,231,survived
15,11,AOR,method,Unknown,8,CRP,method,Unknown,232,survived
15,11,AOR,method,Unknown,8,CRP,method,Unknown,233,survived
13,11,AOR,method,Unknown,6,CRP,assignment,Unknown,234,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,235,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,236,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,237,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,238,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,239,survived
13,11,AOR,method,Unknown,6,CRP,method,Unknown,240,survived
13,11,AOR,method,Unknown,6,CRP,method,Unknown,241,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,242,survived
13,11,AOR,method,Unknown,4,CRP,conditional,Unknown,243,survived
13,11,AOR,method,Unknown,4,CRP,conditional,Unknown,244,survived
11,11,AOR,method,Unknown,4,EHD,unknow,Unknown,245,survived
11,11,AOR,method,Unknown,4,EXS,unknow,Unknown,246,survived
12,11,AOR,method,Unknown,5,LCR,assignment,bool,247,survived
13,11,AOR,method,Unknown,6,LCR,assignment,bool,248,survived
12,11,AOR,method,Unknown,5,ROR,conditional,bool,249,survived
12,11,AOR,method,Unknown,5,ROR,conditional,bool,250,survived
13,11,AOR,method,Unknown,4,ROR,conditional,bool,251,incompetent
12,11,AOR,method,Unknown,5,SIR,assignment,Unknown,252,survived
13,11,AOR,method,Unknown,6,SIR,assignment,Unknown,253,survived
13,11,AOR,method,Unknown,6,SIR,assignment,Unknown,254,survived
13,11,AOR,method,Unknown,6,SIR,assignment,Unknown,255,survived
14,10,AOR,method,Unknown,8,AOR,method,Unknown,256,survived
12,10,AOR,method,Unknown,6,AOR,assignment,Unknown,257,survived
13,10,AOR,method,Unknown,7,AOR,method,Unknown,258,survived
9,10,AOR,method,Unknown,3,COI,conditional,bool,259,survived
7,10,AOR,method,Unknown,7,COI,conditional,bool,260,survived
10,10,AOR,method,Unknown,2,COI,conditional,bool,261,incompetent
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,262,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,263,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,264,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,265,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,266,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,267,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,268,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,269,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,270,killed
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,271,killed
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,272,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,273,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,274,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,275,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,276,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,277,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,278,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,279,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,280,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,281,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,282,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,283,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,284,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,285,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,286,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,287,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,288,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,289,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,290,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,291,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,292,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,293,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,294,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,295,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,296,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,297,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,298,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,299,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,300,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,301,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,302,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,303,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,304,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,305,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,306,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,307,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,308,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,309,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,310,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,311,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,312,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,313,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,314,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,315,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,316,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,317,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,318,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,319,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,320,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,321,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,322,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,323,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,324,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,325,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,326,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,327,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,328,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,329,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,330,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,331,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,332,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,333,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,334,survived
12,10,AOR,method,Unknown,4,CRP,assignment,Unknown,335,survived
12,10,AOR,method,Unknown,6,CRP,assignment,Unknown,336,survived
14,10,AOR,method,Unknown,8,CRP,assignment,Unknown,337,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,338,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,339,survived
11,10,AOR,method,Unknown,5,CRP,conditional,Unknown,340,survived
13,10,AOR,method,Unknown,7,CRP,assignment,Unknown,341,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,342,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,343,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,344,survived
14,10,AOR,method,Unknown,8,CRP,assignment,Unknown,345,survived
18,10,AOR,method,Unknown,12,CRP,method,Unknown,346,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,347,survived
11,10,AOR,method,Unknown,5,CRP,assignment,Unknown,348,survived
10,10,AOR,method,Unknown,6,CRP,method,Unknown,349,survived
10,10,AOR,method,Unknown,6,CRP,method,Unknown,350,survived
7,10,AOR,method,Unknown,7,CRP,conditional,Unknown,351,survived
7,10,AOR,method,Unknown,7,CRP,conditional,Unknown,352,survived
4,10,AOR,method,Unknown,12,CRP,method,Unknown,353,survived
4,10,AOR,method,Unknown,12,CRP,method,Unknown,354,survived
5,10,AOR,method,Unknown,13,CRP,method,Unknown,355,survived
3,10,AOR,method,Unknown,11,CRP,method,Unknown,356,survived
3,10,AOR,method,Unknown,11,CRP,method,Unknown,357,survived
14,10,AOR,method,Unknown,8,CRP,method,Unknown,358,survived
14,10,AOR,method,Unknown,8,CRP,method,Unknown,359,survived
12,10,AOR,method,Unknown,6,CRP,assignment,Unknown,360,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,361,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,362,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,363,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,364,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,365,survived
12,10,AOR,method,Unknown,6,CRP,method,Unknown,366,survived
12,10,AOR,method,Unknown,6,CRP,method,Unknown,367,survived
13,10,AOR,method,Unknown,7,CRP,method,Unknown,368,survived
12,10,AOR,method,Unknown,4,CRP,conditional,Unknown,369,survived
12,10,AOR,method,Unknown,4,CRP,conditional,Unknown,370,survived
10,10,AOR,method,Unknown,4,EHD,unknow,Unknown,371,survived
10,10,AOR,method,Unknown,4,EXS,unknow,Unknown,372,survived
11,10,AOR,method,Unknown,5,LCR,assignment,bool,373,survived
12,10,AOR,method,Unknown,6,LCR,assignment,bool,374,survived
11,10,AOR,method,Unknown,5,ROR,conditional,bool,375,survived
11,10,AOR,method,Unknown,5,ROR,conditional,bool,376,survived
12,10,AOR,method,Unknown,4,ROR,conditional,bool,377,incompetent
11,10,AOR,method,Unknown,5,SIR,assignment,Unknown,378,survived
12,10,AOR,method,Unknown,6,SIR,assignment,Unknown,379,survived
12,10,AOR,method,Unknown,6,SIR,assignment,Unknown,380,survived
12,10,AOR,method,Unknown,6,SIR,assignment,Unknown,381,survived
4,8,AOR,method,Unknown,6,AOR,assignment,Unknown,382,survived
9,8,AOR,method,Unknown,7,AOR,method,Unknown,383,survived
7,8,AOR,method,Unknown,3,COI,conditional,bool,384,survived
9,8,AOR,method,Unknown,5,COI,conditional,bool,385,survived
11,8,AOR,method,Unknown,7,COI,conditional,bool,386,survived
10,8,AOR,method,Unknown,6,COI,conditional,bool,387,survived
8,8,AOR,method,Unknown,2,COI,conditional,bool,388,incompetent
10,8,AOR,method,Unknown,4,CRP,assignment,Unknown,389,survived
10,8,AOR,method,Unknown,4,CRP,assignment,Unknown,390,survived
